Name,Male,Female,Incidence,Frequency
Mohamed,100,0,203277,1:28
Ali,97,3,132994,1:42
Ahmed,100,0,95642,1:59
Fatima,0,100,88545,1:64
Hassan,93,7,77545,1:73
Hussein,100,0,66899,1:84
Abdel,100,0,62450,1:90
George,100,0,62098,1:91
Zainab,0,100,52064,1:108
Elias,100,0,46756,1:120
Yousef,100,0,46243,1:122
Mary,0,100,44079,1:128
Mariam,0,100,43834,1:128
Joseph,100,0,39689,1:142
Mahmoud,99,1,39265,1:143
Laila,0,100,37170,1:151
Mona,0,100,35019,1:161
Ibrahim,100,0,34978,1:161
Elly,100,0,34037,1:165
Khaled,99,1,33878,1:166
Amal,0,100,32499,1:173
Antoine,90,10,32420,1:174
Fadi,93,7,31952,1:176
Mostafa,100,0,28377,1:198
Michel,93,7,27733,1:203
Nada,0,100,26289,1:214
Hoda,0,100,25440,1:221
Jan,93,7,25326,1:222
Charbel,100,0,24791,1:227
Samira,0,100,24502,1:230
Rita,0,100,23892,1:236
Rabie,89,11,23255,1:242
Samir,100,0,21796,1:258
Waleed,100,0,21695,1:259
Khadija,0,100,21404,1:263
Rima,0,100,21247,1:265
Abbas,100,0,20450,1:275
Omar,100,0,20308,1:277
Nadia,0,100,19958,1:282
Souad,0,100,19897,1:283
Iman,0,100,19462,1:289
Nabil,86,14,19373,1:290
Lina,0,100,19320,1:291
Khalil,100,0,18890,1:298
Bilal,100,0,17947,1:314
Rania,0,100,17911,1:314
Sarah,0,100,17447,1:323
Rana,0,100,17437,1:323
Rola,0,100,17105,1:329
Wafa,0,100,16981,1:331
Emad,100,0,16842,1:334
Hanan,0,100,16790,1:335
Ghassan,100,0,16713,1:337
Jamal,64,36,16609,1:339
Ghada,0,100,16486,1:341
Hala,0,100,16465,1:342
Ziad,100,0,16216,1:347
Toni,100,0,16179,1:348
Zainah,0,100,16149,1:348
Abeer,0,100,15478,1:364
Zahra,0,100,14796,1:380
Samar,0,100,14725,1:382
Siham,0,100,14645,1:384
Wissam,91,9,14538,1:387
Samih,17,83,14419,1:390
Nawal,1,99,14384,1:391
Bassam,100,0,14310,1:393
Jihad,95,5,14290,1:394
Sami,100,0,14265,1:395
Fadia,0,100,14253,1:395
Khader,100,0,13515,1:416
Nasreen,0,100,13403,1:420
Nour,17,83,13363,1:421
Jamila,0,100,13342,1:422
Salim,100,0,13275,1:424
Tarek,100,0,13262,1:424
Manal,0,100,13223,1:426
Fouad,99,1,13110,1:429
Aida,0,100,12908,1:436
Samer,100,0,12700,1:443
Shady,100,0,12635,1:445
Hana,0,100,12630,1:446
Sana,0,100,12624,1:446
Mirna,0,100,12500,1:450
Salwa,0,100,12375,1:455
Qasim,100,0,12345,1:456
Marwan,100,0,12054,1:467
Ramy,100,0,12035,1:468
Heba,0,100,11886,1:473
Elham,0,100,11426,1:493
