Name,Male,Female,Incidence,Frequency
Koffi,0,0,192269,1:38
Kossi,0,0,172655,1:42
Kokou,0,0,160540,1:45
Komi,0,0,159798,1:45
Kodjo,0,0,142904,1:51
Afi,0,0,83319,1:87
Komlan,0,0,82742,1:87
Yao,0,0,78457,1:92
Komla,0,0,59584,1:121
Yawa,0,0,57607,1:126
Yawo,0,0,45739,1:158
Yaovi,0,0,45409,1:159
Akouvi,0,0,40217,1:180
Adjo,0,0,39723,1:182
Ablavi,0,0,37745,1:192
Jean,0,0,37003,1:196
Abra,0,0,33130,1:219
Essi,0,0,32883,1:220
Abla,0,0,32553,1:222
Akossiwa,0,0,32306,1:224
Kossivi,0,0,31317,1:231
Edem,0,0,28680,1:252
Koami,0,0,28680,1:252
Kodjovi,0,0,28432,1:255
Emmanuel,0,0,27279,1:265
Kokouvi,0,0,26372,1:275
Akou,0,0,25548,1:283
Kodzo,0,0,23735,1:305
Ama,0,0,23488,1:308
Amavi,0,0,22581,1:321
Edoh,0,0,22416,1:323
Tchilalo,0,0,22169,1:327
Adjovi,0,0,22004,1:329
Abidé,0,0,20603,1:351
David,0,0,20438,1:354
Abalo,0,0,19861,1:364
Folly,0,0,19367,1:374
Kossiwa,0,0,19367,1:374
Paul,0,0,19120,1:379
John,0,0,17966,1:403
Adzo,0,0,17884,1:405
Joseph,0,0,17554,1:412
Messan,0,0,17224,1:420
Essohanam,0,0,17142,1:422
Komivi,0,0,17142,1:422
Eric,0,0,17059,1:424
Ami,0,0,16812,1:431
Solim,0,0,16483,1:439
Daniel,0,0,16235,1:446
Komlavi,0,0,15082,1:480
Amivi,0,0,14834,1:488
Anani,0,0,14752,1:491
Abide,0,0,14422,1:502
Tchaa,0,0,14340,1:505
Komlanvi,0,0,14175,1:511
Charles,0,0,14010,1:517
Kpatcha,0,0,13763,1:526
Lardja,0,0,13763,1:526
Essossinam,0,0,13351,1:542
Hodabalo,0,0,13268,1:546
Koudjo,0,0,13186,1:549
Michel,0,0,13104,1:552
Mohamed,0,0,13104,1:552
Dodji,0,0,12362,1:586
Marie,0,0,12115,1:598
Kofi,0,0,12032,1:602
Koku,0,0,12032,1:602
Aklesso,0,0,11950,1:606
Yawovi,0,0,11785,1:614
Ali,0,0,11703,1:619
Richard,0,0,11373,1:637
Elom,0,0,11291,1:641
Pierre,0,0,11043,1:656
Serge,0,0,11043,1:656
Olivier,0,0,10878,1:665
Ayao,0,0,10796,1:671
Abdou,0,0,10714,1:676
Samuel,0,0,10714,1:676
Atsou,0,0,10549,1:686
Kwami,0,0,10549,1:686
Kafui,0,0,10384,1:697
Jacques,0,0,10054,1:720
Ablam,0,0,9972,1:726
Claude,0,0,9972,1:726
Amah,0,0,9890,1:732
Atsu,0,0,9725,1:744
Robert,0,0,9725,1:744
Kondi,0,0,9642,1:751
Lamboni,0,0,9395,1:771
Yves,0,0,9395,1:771
Amevi,0,0,9313,1:777
Ayaba,0,0,9313,1:777
Patrick,0,0,9148,1:791
Abdoul,0,0,9065,1:799
Naka,0,0,8983,1:806
Jules,0,0,8818,1:821
Antoine,0,0,8736,1:829
Roger,0,0,8736,1:829
Tchilabalo,0,0,8653,1:837
Pascal,0,0,8571,1:845
Mazalo,0,0,8489,1:853
Mensah,0,0,8406,1:861
Mawuli,0,0,8324,1:870
Adjoa,0,0,8241,1:878
