Name,Male,Female,Incidence,Frequency
Arslan,99,1,149749,1:37
Merdan,100,0,141373,1:39
Batyr,99,1,111515,1:49
Maksat,98,2,107942,1:51
Selbi,0,100,103620,1:53
Mekan,99,1,96927,1:56
Ayna,0,100,77443,1:71
Begench,100,0,74337,1:74
Leyli,0,100,69761,1:78
Eziz,100,0,66174,1:83
Dovlet,100,0,60784,1:90
Jennet,1,99,60644,1:90
Elena,0,100,57398,1:95
Dovran,99,1,52982,1:103
Marcal,0,100,52588,1:104
Meylis,100,0,50017,1:109
Olga,0,100,46837,1:117
Aylara,1,99,46824,1:117
Irina,0,100,46149,1:119
Rustam,100,0,45682,1:120
Myrat,100,0,43417,1:126
Gozel,1,99,42763,1:128
Tatyana,1,99,42469,1:129
Mergen,98,2,41173,1:133
Natalya,1,99,40939,1:134
Myakhri,1,99,40618,1:135
Mahri,0,100,40104,1:136
Marala,0,100,39677,1:138
Vepa,100,0,39082,1:140
Guvanch,100,0,38033,1:144
Dzhennet,0,100,37259,1:147
Svetlana,1,99,36784,1:149
Timur,99,1,36310,1:151
Gulshat,1,99,35228,1:155
Guncha,0,100,35215,1:155
Merjen,0,100,33912,1:161
Suleyman,100,0,33171,1:165
Enesha,1,99,32757,1:167
Sergey,99,1,31174,1:176
Dzhenneta,0,100,31147,1:176
Dowlet,99,1,29357,1:186
Guzelya,0,100,28715,1:191
Shatlyk,100,0,28482,1:192
Shohrat,99,1,28141,1:194
Oraz,97,3,27106,1:202
Atajan,100,0,26571,1:206
Jeren,1,99,26464,1:207
Bega,98,2,26411,1:207
Atash,97,3,26070,1:210
Aleksandr,100,0,25422,1:215
Ekaterina,0,100,24608,1:222
Atashka,100,0,24314,1:225
Marina,0,100,23906,1:229
Ruslan,100,0,23893,1:229
Aylar,0,100,23873,1:229
Gulnara,1,99,23813,1:230
Andrey,99,1,22383,1:245
Suray,0,100,22357,1:245
Shemshat,0,100,22330,1:245
Kakajan,96,4,22243,1:246
Dowran,100,0,22056,1:248
Wepa,96,4,21548,1:254
Ayka,0,100,21455,1:255
Vladimir,100,0,21441,1:255
Bakhara,0,100,21074,1:260
Begli,100,0,21014,1:260
Anastasiya,1,99,20486,1:267
Shokhrat,100,0,19825,1:276
Myahri,1,99,19625,1:279
Azat,100,0,19611,1:279
Mukhammet,100,0,19291,1:284
Irada,0,100,19257,1:284
Elnara,0,100,18649,1:293
Gurban,95,5,18603,1:294
Toyly,100,0,18062,1:303
Yhlas,100,0,18062,1:303
Dmitriy,98,2,17861,1:306
Enesh,0,100,17801,1:307
Jenneta,0,100,17768,1:308
Aygulya,0,100,17414,1:314
Kristina,0,100,17380,1:315
Chary,100,0,17313,1:316
Rovshen,100,0,17020,1:322
Nargiza,1,99,16886,1:324
Dzheren,0,100,16492,1:332
Berdi,100,0,16325,1:335
Yuliya,1,99,16104,1:340
Galina,0,100,15831,1:346
Alina,0,100,15764,1:347
Dayanch,100,0,15737,1:348
Akhmed,100,0,15664,1:349
Lyudmila,0,100,15503,1:353
Akhmet,100,0,15477,1:354
Lachina,0,100,15276,1:358
Dzhakhan,0,100,15269,1:358
Mariya,1,99,14869,1:368
Davlet,99,1,14481,1:378
Gadam,100,0,14415,1:380
Dzhamilya,0,100,14341,1:382
Agajan,93,7,14261,1:384
Elmira,0,100,14141,1:387
Nasiba,0,100,14094,1:388
Nadezhda,0,100,13887,1:394
Parahat,87,13,13433,1:407
Guwanch,100,0,13372,1:409
Bakhar,0,100,13139,1:417
Arsen,100,0,12958,1:422
Viktoriya,1,99,12952,1:423
Bahara,0,100,12912,1:424
Mahym,2,98,12898,1:424
Alexander,99,1,12785,1:428
Roman,99,1,12738,1:430
Mukhammed,99,1,12524,1:437
Enejan,0,100,12297,1:445
Ayya,0,100,12210,1:448
Murik,96,4,11709,1:467
Igor,100,0,11696,1:468
Bagul,0,100,11663,1:469
Dzhemal,0,100,11609,1:471
Dzhakhana,0,100,11602,1:472
Merdzhen,0,100,11602,1:472
Perman,100,0,11462,1:477
Oleg,100,0,11455,1:478
Pavel,100,0,11429,1:479
Mikhail,100,0,11162,1:490
Dzherena,0,100,10995,1:498
Oksana,0,100,10888,1:503
Valentina,0,100,10808,1:506
Dunya,0,100,10754,1:509
Alisher,100,0,10707,1:511
Maksim,98,2,10707,1:511
Larisa,0,100,10647,1:514
Denis,99,1,10467,1:523
Zamira,1,99,10280,1:532
Anastasia,1,99,10193,1:537
Aleksey,100,0,10086,1:543
Mekhri,0,100,10079,1:543
Azamat,100,0,9926,1:551
Hemra,100,0,9899,1:553
Altyna,0,100,9792,1:559
Atadzhan,100,0,9732,1:562
Aleksandra,0,100,9552,1:573
Begenc,100,0,9378,1:584
Arzygul,2,98,9178,1:596
Ashyr,100,0,9031,1:606
Darya,0,100,9017,1:607
Kuvvat,100,0,8870,1:617
Menli,2,98,8870,1:617
Dzhemala,0,100,8864,1:617
Gulalek,0,100,8597,1:637
Jerena,0,100,8583,1:638
Yulia,0,100,8523,1:642
Nikolay,98,2,8503,1:644
Berdy,100,0,8416,1:650
Kuwwat,100,0,8336,1:657
Gulshirin,0,100,8303,1:659
Viktoria,0,100,8303,1:659
Nurana,3,97,8283,1:661
Gulyalek,0,100,8276,1:661
Milana,0,100,8276,1:661
Selbisha,0,100,8263,1:662
Leylasha,3,97,8256,1:663
Sheker,0,100,8256,1:663
Yulduz,0,100,8249,1:663
Kadyr,100,0,8176,1:669
Batya,98,2,8062,1:679
Dilya,1,99,7982,1:686
Tavus,0,100,7942,1:689
Serdar,99,1,7902,1:693
Ovez,100,0,7862,1:696
Karina,0,100,7768,1:705
Arzuw,10,90,7735,1:708
Murad,99,1,7688,1:712
Ayjemal,3,97,7675,1:713
Sulgun,0,100,7675,1:713
Guljemal,0,100,7668,1:714
Lachyn,0,100,7661,1:714
Leylisha,0,100,7655,1:715
Begmyrat,100,0,7641,1:716
Govkher,0,100,7635,1:717
Mamed,100,0,7494,1:730
Evgeniya,0,100,7421,1:737
Inna,0,100,7381,1:741
Lachin,8,92,7368,1:743
Merjena,0,100,7361,1:743
Ejesha,3,97,7354,1:744
Artur,100,0,7348,1:745
Nigara,0,100,7348,1:745
Nailya,0,100,7341,1:746
Nyazik,0,100,7327,1:747
Anton,99,1,7321,1:748
Akmyrat,98,2,7254,1:754
Perhat,100,0,7247,1:755
Mayya,1,99,7227,1:757
Meret,100,0,7221,1:758
Evgeniy,100,0,7214,1:759
Olesya,1,99,7181,1:762
Nina,1,99,7174,1:763
Viktor,100,0,7080,1:773
Zalina,0,100,7047,1:777
Jemala,0,100,7034,1:778
Tylla,3,97,7034,1:778
Myakhrisha,0,100,7027,1:779
Agamyrat,100,0,7020,1:780
Anvar,100,0,6900,1:793
Yuriy,100,0,6880,1:795
Anzhela,2,98,6860,1:798
Gowher,0,100,6806,1:804
Shasenem,0,100,6726,1:814
Ivan,96,4,6706,1:816
Gaygysyz,97,3,6700,1:817
Nuryagdy,100,0,6660,1:822
Erkin,100,0,6626,1:826
Kakadzhan,100,0,6606,1:828
Vitaliy,98,2,6559,1:834
Aygul,0,100,6499,1:842
Parakhat,100,0,6432,1:851
Rakhman,100,0,6432,1:851
Govher,0,100,6426,1:852
Umida,0,100,6426,1:852
Azim,100,0,6406,1:854
Vagif,100,0,6272,1:873
Yana,2,98,6265,1:874
Agadzhan,100,0,6259,1:874
Rahym,100,0,6185,1:885
Rejep,100,0,6179,1:886
Nepes,100,0,6125,1:894
Tazegul,0,100,6125,1:894
Eneshka,0,100,6118,1:895
Abadan,0,100,6105,1:896
Ibragim,100,0,6078,1:900
Dmitry,100,0,6025,1:908
Roza,1,99,6018,1:909
Artem,100,0,6012,1:910
Dilfuza,2,98,5992,1:913
Atamyrat,100,0,5965,1:917
Anya,1,99,5951,1:920
Anna,2,98,5898,1:928
Sabina,0,100,5825,1:940
Kakysh,100,0,5805,1:943
Rovshan,100,0,5764,1:949
Konstantin,99,1,5751,1:952
Kseniya,0,100,5731,1:955
Elvira,1,99,5664,1:966
Alyona,1,99,5624,1:973
Oxana,0,100,5584,1:980
Artyom,100,0,5577,1:981
Alena,0,100,5524,1:991
Rowshen,100,0,5491,1:997
Aziz,100,0,5477,1:999
Vadim,99,1,5417,1:1010
Ykhlas,100,0,5384,1:1017
Nazar,99,1,5284,1:1036
Shamyrat,100,0,5263,1:1040
Yulya,0,100,5257,1:1041
Durdy,100,0,5243,1:1044
Takhir,100,0,5210,1:1050
Vasiliy,97,3,5190,1:1055
Jeyhun,100,0,5123,1:1068
Akmurat,100,0,5110,1:1071
Byashim,100,0,5043,1:1085
Shirin,0,100,5023,1:1090
Kerwen,100,0,4990,1:1097
Nurgeldi,100,0,4923,1:1112
Ilya,100,0,4903,1:1116
Kerven,100,0,4863,1:1125
Albina,0,100,4843,1:1130
Liliya,2,98,4789,1:1143
Alexey,100,0,4776,1:1146
Ali,99,1,4756,1:1151
Shamil,100,0,4722,1:1159
Vyacheslav,99,1,4716,1:1160
Iskander,100,0,4709,1:1162
Kyamran,100,0,4689,1:1167
Rakhim,100,0,4609,1:1187
Zhanna,0,100,4609,1:1187
Sohbet,100,0,4589,1:1193
Bakhtiyar,100,0,4515,1:1212
Islam,100,0,4469,1:1225
Geldi,100,0,4422,1:1238
Babamurat,100,0,4368,1:1253
