Name,Male,Female,Incidence,Frequency
Neema,0,100,580880,1:91
Emmanuel,100,0,404636,1:130
Elizabeth,0,100,389797,1:135
Joseph,100,0,375987,1:140
Rehema,0,100,359759,1:147
Juma,100,0,356707,1:148
Amina,0,100,348869,1:151
John,100,0,330263,1:160
Mariam,0,100,325505,1:162
Maria,0,100,296794,1:178
Fatuma,0,100,295417,1:179
Asha,0,100,292871,1:180
Joyce,0,100,278920,1:189
Grace,0,100,273101,1:193
Anna,0,100,266025,1:198
Mary,0,100,245020,1:215
Christina,0,100,228670,1:231
Frank,100,0,227287,1:232
Ester,0,100,225093,1:235
Ally,100,0,224940,1:235
Peter,100,0,224580,1:235
Ramadhani,100,0,214875,1:246
Hadija,0,100,214507,1:246
Baraka,98,2,214469,1:246
Veronica,0,100,207206,1:255
Mohamed,100,0,198349,1:266
Mwajuma,0,100,197007,1:268
Emanuel,100,0,195909,1:269
Magreth,0,100,193152,1:273
Daniel,100,0,191051,1:276
Michael,100,0,190527,1:277
Agnes,0,100,180442,1:293
Charles,100,0,178156,1:296
Halima,0,100,171993,1:307
James,100,0,171543,1:308
Sophia,0,100,170660,1:309
Pendo,1,99,165892,1:318
Samwel,100,0,165774,1:318
Hamisi,100,0,163681,1:323
Bahati,41,59,159068,1:332
Zainabu,0,100,153744,1:343
Martha,0,100,150045,1:352
Godfrey,100,0,144516,1:365
Janeth,0,100,144132,1:366
Said,100,0,143311,1:368
Salome,0,100,142111,1:371
Mariamu,0,100,142063,1:372
Tatu,0,100,141444,1:373
George,100,0,139406,1:379
Mussa,100,0,139391,1:379
Jackson,100,0,138022,1:382
Kulwa,51,49,136618,1:386
David,100,0,135203,1:390
Saidi,100,0,134640,1:392
Richard,100,0,134185,1:393
Beatrice,0,100,131252,1:402
Musa,100,0,130519,1:404
Hawa,0,100,129313,1:408
Monica,0,100,128219,1:412
Rose,0,100,127589,1:414
Lucy,0,100,127546,1:414
Paul,100,0,125962,1:419
Yohana,91,9,125226,1:422
Simon,100,0,124855,1:423
Happiness,0,100,121914,1:433
Lilian,0,100,120989,1:436
Diana,0,100,120973,1:436
Sarah,0,100,120735,1:437
Hassan,100,0,119522,1:442
Irene,0,100,119049,1:443
Shabani,100,0,119017,1:444
Erick,100,0,118336,1:446
Regina,0,100,115112,1:459
Pili,1,99,115094,1:459
Issa,100,0,113730,1:464
Esther,0,100,111795,1:472
Suzana,0,100,111100,1:475
Abdallah,100,0,108780,1:485
Alex,100,0,108564,1:486
Daudi,100,0,108394,1:487
Flora,0,100,108105,1:488
Salma,0,100,107446,1:491
Catherine,0,100,107343,1:492
Upendo,1,99,104954,1:503
Jackline,0,100,104780,1:504
Happy,1,99,104324,1:506
Ibrahim,100,0,104239,1:506
Nuru,17,83,104050,1:507
Mohamedi,100,0,103998,1:508
Rajabu,100,0,103677,1:509
Tumaini,35,65,103431,1:510
Ashura,0,100,102771,1:514
Robert,100,0,101850,1:518
Jesca,0,100,101014,1:523
Leah,0,100,100298,1:526
Zawadi,21,79,99730,1:529
Elias,100,0,99396,1:531
Dotto,53,47,98119,1:538
Prisca,0,100,97498,1:541
Hussein,100,0,97176,1:543
Paulo,100,0,96890,1:545
Jane,0,100,95960,1:550
Kelvin,100,0,95858,1:551
Judith,0,100,95651,1:552
Edward,100,0,95591,1:552
Rahel,0,100,95193,1:555
Ali,100,0,94558,1:558
Bakari,100,0,94538,1:558
Naomi,0,100,93483,1:565
Rosemary,0,100,93120,1:567
Eva,0,100,93080,1:567
Magdalena,0,100,92310,1:572
Yusuph,100,0,92185,1:573
Helena,0,100,92122,1:573
Omary,100,0,92091,1:573
Lucia,0,100,91163,1:579
Paschal,100,0,90307,1:585
Paulina,0,100,89759,1:588
Julius,100,0,88602,1:596
Anastazia,0,100,88377,1:597
Edina,0,100,87473,1:603
Juliana,0,100,87220,1:605
Theresia,0,100,87219,1:605
Leonard,100,0,87131,1:606
Petro,100,0,86897,1:607
Victoria,0,100,86160,1:613
Amos,100,0,86011,1:614
Farida,0,100,85414,1:618
Sara,0,100,84497,1:625
Fatma,0,100,84428,1:625
Omari,100,0,84302,1:626
Stella,0,100,83852,1:630
William,100,0,83458,1:633
Lucas,100,0,82949,1:636
Asia,0,100,82947,1:636
Zuhura,0,100,82932,1:637
Aziza,0,100,82778,1:638
Selemani,100,0,82459,1:640
Khadija,0,100,81626,1:647
Husna,0,100,81147,1:651
Salum,100,0,81021,1:652
Fadhili,99,1,80514,1:656
Aisha,0,100,80473,1:656
Thomas,100,0,80472,1:656
Debora,0,100,79703,1:662
Athumani,100,0,79408,1:665
Agness,0,100,79286,1:666
Francis,100,0,79279,1:666
Rashid,100,0,79118,1:667
Haji,100,0,78326,1:674
Faraja,31,69,78099,1:676
Mwanaidi,0,100,77282,1:683
Geofrey,100,0,75249,1:702
Joshua,100,0,75220,1:702
Hamis,100,0,75099,1:703
Rashidi,100,0,74865,1:705
Dickson,100,0,74402,1:710
Samson,100,0,73646,1:717
Shija,64,36,73129,1:722
Getruda,0,100,72816,1:725
Happyness,0,100,72673,1:726
Denis,100,0,71140,1:742
Christopher,100,0,70929,1:744
Jumanne,100,0,70820,1:745
Rukia,0,100,70461,1:749
Furaha,37,63,70390,1:750
Amani,98,2,70139,1:753
Aneth,0,100,69817,1:756
Hassani,100,0,68469,1:771
Patrick,100,0,68183,1:774
Ramadhan,100,0,66538,1:793
Sharifa,0,100,66006,1:800
Adam,100,0,65796,1:802
Shida,19,81,65541,1:805
Felister,0,100,65305,1:808
Daud,100,0,64453,1:819
Subira,6,94,62737,1:841
Victor,100,0,62547,1:844
Bertha,0,100,62009,1:851
Salumu,100,0,61900,1:853
Elisha,99,1,61589,1:857
Andrew,100,0,61551,1:858
Nasra,0,100,60892,1:867
Zena,0,100,60748,1:869
Moses,100,0,60711,1:870
Khamis,100,0,60547,1:872
Jamila,0,100,60305,1:875
Stephano,100,0,60300,1:875
Raphael,100,0,60284,1:876
Isaya,100,0,59910,1:881
Vaileth,0,100,59862,1:882
Vumilia,5,95,59236,1:891
Mwanahamisi,0,100,58975,1:895
Winfrida,0,100,58975,1:895
Japhet,100,0,58370,1:904
Fredrick,100,0,58158,1:908
Gabriel,100,0,57436,1:919
Mathias,100,0,57026,1:926
Abdul,100,0,56900,1:928
Steven,100,0,56759,1:930
Innocent,100,0,56696,1:931
Selina,0,100,56668,1:932
Anitha,0,100,56234,1:939
Devotha,0,100,55058,1:959
Saumu,0,100,54889,1:962
Gloria,0,100,54703,1:965
Iddi,100,0,54504,1:969
Zaituni,0,100,53998,1:978
Imani,72,28,53729,1:982
Nelson,100,0,52817,1:999
Martin,100,0,52798,1:1000
Tabu,6,94,52717,1:1001
Ezekiel,100,0,52595,1:1004
Ibrahimu,100,0,52082,1:1014
Salima,0,100,52069,1:1014
Riziki,35,65,51991,1:1015
Editha,0,100,51702,1:1021
Ayubu,100,0,51674,1:1022
Stephen,100,0,51164,1:1032
Hilda,0,100,51048,1:1034
Habiba,0,100,50927,1:1037
Mwanaisha,0,100,50487,1:1046
Isack,100,0,50453,1:1046
Mashaka,98,2,50171,1:1052
Edwin,100,0,50133,1:1053
Marco,100,0,50065,1:1054
Abel,100,0,50059,1:1055
Elia,100,0,49630,1:1064
Hamza,100,0,49350,1:1070
Festo,100,0,49171,1:1074
Jacob,100,0,48977,1:1078
Hidaya,0,100,48960,1:1078
Ismail,100,0,48096,1:1098
Alfred,100,0,47641,1:1108
Sada,0,100,47386,1:1114
Sofia,0,100,47321,1:1116
Rebeca,0,100,47287,1:1116
Sabina,0,100,47123,1:1120
Witness,1,99,47006,1:1123
Rahma,0,100,46743,1:1129
Angelina,0,100,46697,1:1130
Ruth,0,100,46420,1:1137
Lameck,100,0,46381,1:1138
Enock,100,0,46155,1:1144
Josephat,100,0,45959,1:1149
Andrea,100,0,45351,1:1164
Shaban,100,0,44442,1:1188
Winifrida,0,100,44441,1:1188
Salama,1,99,44419,1:1188
Frola,0,100,44261,1:1193
Rebeka,0,100,43902,1:1202
Pius,100,0,43791,1:1205
Boniphace,100,0,43711,1:1208
Vicent,100,0,43698,1:1208
Josephine,0,100,43686,1:1208
Joel,100,0,43627,1:1210
Zaina,0,100,43282,1:1220
Anthony,100,0,42786,1:1234
Angela,0,100,42673,1:1237
Agatha,0,100,42592,1:1239
Tausi,0,100,42445,1:1244
