Name,Male,Female,Incidence,Frequency
Giorgi,100,0,138063,1:27
Nino,1,99,81933,1:46
Davit,100,0,47960,1:78
Tamar,0,100,40814,1:92
Mariam,4,96,38733,1:97
Maia,0,100,36290,1:103
Ana,2,98,31645,1:118
Nana,0,100,31493,1:119
Aleqsandre,100,0,28897,1:129
Natia,1,99,28684,1:130
Natela,0,100,27937,1:134
Irakli,100,0,27123,1:138
Manana,0,100,26630,1:140
Zurab,100,0,25439,1:147
Qetevan,0,100,24594,1:152
Levan,100,0,22860,1:164
Tamari,1,99,22111,1:169
Mariami,2,98,21801,1:171
Marine,0,100,20981,1:178
Marina,0,100,20287,1:184
Khatuna,0,100,19696,1:190
Liana,0,100,19150,1:195
Lia,0,100,19020,1:197
Lali,0,100,18881,1:198
Ekaterine,0,100,18783,1:199
Nikoloz,100,0,18676,1:200
Mzia,0,100,18173,1:206
Elene,0,100,18123,1:206
Mikheil,100,0,17517,1:213
Gocha,100,0,17509,1:214
Givi,100,0,17401,1:215
Mamuka,100,0,17397,1:215
Daviti,100,0,17196,1:217
Lasa,100,0,17120,1:218
Zaza,100,0,16796,1:223
Shota,100,0,16665,1:224
Meri,0,100,16523,1:226
Salome,3,97,16197,1:231
Avtandil,100,0,15771,1:237
Sopio,1,99,15581,1:240
Irma,0,100,15496,1:241
Eteri,0,100,15339,1:244
Leila,0,100,15292,1:244
Nika,99,1,14675,1:255
Teona,3,97,14595,1:256
Nanuli,0,100,14568,1:257
Lela,0,100,14475,1:258
Gela,100,0,14467,1:258
Tamaz,100,0,14326,1:261
Tea,0,100,14039,1:266
Inga,0,100,13702,1:273
Luka,100,0,13659,1:274
Salva,100,0,13506,1:277
Tina,0,100,13431,1:278
Teimuraz,100,0,13100,1:285
Nina,0,100,13087,1:286
Guram,100,0,12785,1:292
Makhvala,0,100,12685,1:295
Lamara,0,100,12553,1:298
Nona,0,100,12436,1:301
Nodar,100,0,12351,1:303
Chiala,0,100,12293,1:304
Vladimer,100,0,12272,1:305
Zurabi,100,0,12222,1:306
Shorena,0,100,11882,1:315
Neli,0,100,11832,1:316
Tinatin,1,99,11830,1:316
Rusudan,0,100,11782,1:317
Maka,1,99,11727,1:319
Levani,100,0,11663,1:321
Vaja,100,0,11464,1:326
Eter,4,96,11403,1:328
Natalia,0,100,11124,1:336
Tornike,100,0,11076,1:338
Beqa,100,0,11051,1:338
Ivane,100,0,10896,1:343
Jujuna,0,100,10589,1:353
Lili,0,100,10586,1:353
Nato,1,99,10499,1:356
Sergo,100,0,10450,1:358
Vakhtang,100,0,10380,1:360
Ilia,100,0,10376,1:360
Dali,0,100,10354,1:361
Gia,100,0,10286,1:363
Tengiz,100,0,10168,1:368
Irina,0,100,10151,1:368
Ia,1,99,10016,1:373
Amiran,100,0,9783,1:382
Merab,100,0,9780,1:382
Nunu,0,100,9664,1:387
Otar,100,0,9542,1:392
Akaki,100,0,9485,1:394
Badri,100,0,9368,1:399
Koba,100,0,9347,1:400
Tamara,0,100,9321,1:401
Paata,100,0,9167,1:408
Nugzar,100,0,9059,1:413
Svetlana,0,100,8704,1:430
Dimitri,100,0,8694,1:430
Malkhaz,100,0,8687,1:430
Saba,100,0,8624,1:433
Revaz,100,0,8580,1:436
Izolda,0,100,8555,1:437
Eka,6,94,8550,1:437
Darejan,0,100,8446,1:443
Tamazi,100,0,8230,1:454
Qetevani,1,99,8061,1:464
Nani,0,100,8009,1:467
Nodari,100,0,7956,1:470
Gulnara,0,100,7858,1:476
Nazi,4,96,7832,1:477
Iuri,100,0,7793,1:480
Irine,0,100,7725,1:484
Venera,0,100,7637,1:490
Diana,1,99,7624,1:490
Ani,3,97,7556,1:495
Otari,100,0,7553,1:495
Tariel,100,0,7471,1:500
Sopiko,2,98,7420,1:504
Gurami,97,3,7238,1:517
Elena,0,100,7163,1:522
Jemal,100,0,7006,1:534
Ioseb,100,0,6927,1:540
Temur,100,0,6899,1:542
Madona,0,100,6765,1:553
Mikheili,100,0,6608,1:566
Gvantsa,2,98,6591,1:567
Elguja,100,0,6576,1:569
Roman,100,0,6508,1:574
Nikolozi,100,0,6498,1:575
Tsitsino,0,100,6484,1:577
Archil,100,0,6403,1:584
Tamila,0,100,6324,1:591
Kakha,100,0,6300,1:593
Kakhaber,100,0,6223,1:601
Aleqsi,100,0,6176,1:605
Ramaz,100,0,6104,1:612
Giga,100,0,6096,1:613
Anna,1,99,6041,1:619
Konstantine,100,0,5971,1:626
Zviad,100,0,5924,1:631
Maria,2,98,5916,1:632
Naira,0,100,5805,1:644
Tsisana,0,100,5804,1:644
Merabi,100,0,5782,1:647
Vera,2,98,5751,1:650
Vakhtangi,100,0,5739,1:651
Dato,100,0,5726,1:653
Roza,0,100,5691,1:657
Tamta,2,98,5665,1:660
Lika,2,98,5606,1:667
Valeri,100,0,5538,1:675
Khatia,2,98,5517,1:678
Medea,0,100,5501,1:680
Zaira,0,100,5477,1:683
Tsiuri,0,100,5415,1:690
Lena,0,100,5401,1:692
Mari,8,92,5400,1:692
