Name,Male,Female,Incidence,Frequency
Jean,100,0,511803,1:42
Marie,0,100,495064,1:44
Joseph,100,0,210246,1:103
Emmanuel,100,0,160704,1:134
Pierre,100,0,137149,1:158
Aissatou,0,100,135453,1:160
Pauline,0,100,133642,1:162
Madeleine,0,100,127813,1:169
Jacqueline,0,100,111897,1:193
Paul,100,0,111432,1:194
Therese,0,100,106358,1:203
Fadimatou,0,100,102198,1:211
Jeanne,0,100,98361,1:220
Andre,100,0,93150,1:232
Samuel,100,0,88747,1:244
Martin,100,0,86620,1:249
Esther,0,100,86123,1:251
Martine,0,100,85007,1:254
David,100,0,82787,1:261
Adama,13,87,82202,1:263
Christine,0,100,82109,1:263
Rose,0,100,80463,1:269
Julienne,0,100,80326,1:269
Elisabeth,0,100,80209,1:269
Gilbert,100,0,78729,1:274
Daniel,100,0,77889,1:277
Anne,0,100,76567,1:282
Justin,99,1,76182,1:284
Catherine,0,100,73107,1:296
Suzanne,0,100,68638,1:315
Helene,0,100,68550,1:315
Aminatou,0,100,68365,1:316
Francois,100,0,67754,1:319
Michel,100,0,67719,1:319
Simon,100,0,67232,1:321
Bernadette,0,100,66172,1:327
Haoua,0,100,66030,1:327
Oumarou,100,0,65417,1:330
Eric,100,0,65258,1:331
Jeannette,0,100,64662,1:334
Josephine,0,100,64572,1:335
Adamou,100,0,64347,1:336
Bouba,100,0,64097,1:337
Dieudonne,100,0,61482,1:351
Marthe,0,100,60993,1:354
Moussa,100,0,60956,1:355
Alain,100,0,60184,1:359
Rachel,0,100,59678,1:362
Etienne,100,0,58248,1:371
Thomas,100,0,57822,1:374
Raphael,100,0,56441,1:383
Marceline,0,100,56309,1:384
Florence,0,100,52971,1:408
Ibrahim,100,0,52072,1:415
Agnes,0,100,51522,1:419
Guy,100,0,51419,1:420
Robert,100,0,51403,1:420
Charles,100,0,50260,1:430
Mary,0,100,50089,1:431
Jacques,100,0,49804,1:434
Victorine,0,100,48954,1:441
Victor,100,0,48470,1:446
Roger,100,0,47870,1:451
Delphine,0,100,47570,1:454
Albert,100,0,47560,1:454
John,100,0,47312,1:457
Monique,0,100,46976,1:460
Bernard,100,0,46159,1:468
Francis,100,0,46082,1:469
Asta,0,100,45782,1:472
Brigitte,0,100,45502,1:475
Ousmanou,100,0,44810,1:482
Habiba,0,100,44333,1:487
Abdou,100,0,44125,1:490
Richard,100,0,44115,1:490
Odette,0,100,43947,1:492
Gabriel,100,0,43694,1:495
Cecile,0,100,43052,1:502
Veronique,0,100,43026,1:502
Maurice,100,0,43017,1:502
Salamatou,0,100,42595,1:507
Amadou,100,0,42139,1:513
Yaya,98,2,41923,1:515
Serge,98,2,41532,1:520
Amina,0,100,40933,1:528
Ernest,100,0,40623,1:532
Mairamou,0,100,40577,1:533
Louis,100,0,40479,1:534
Peter,100,0,40459,1:534
Justine,0,100,40395,1:535
Pascal,100,0,40312,1:536
Felix,100,0,40278,1:537
Rosaline,0,100,40265,1:537
Alice,0,100,40256,1:537
Marguerite,0,100,39792,1:543
Abdoulaye,100,0,39276,1:550
Elise,0,100,38953,1:555
Haman,100,0,38744,1:558
Marcel,100,0,38503,1:561
Rosalie,0,100,38117,1:567
Sali,100,0,38063,1:568
Issa,100,0,37782,1:572
Beatrice,0,100,37499,1:576
Emilienne,0,100,37158,1:582
Regine,0,100,37124,1:582
Elvis,100,0,36558,1:591
Christian,92,8,36554,1:591
Didja,0,100,36297,1:595
Rene,100,0,36128,1:598
Doudou,0,100,35227,1:613
Mama,68,32,35225,1:613
Sylvie,0,100,34886,1:619
Grace,0,100,34640,1:624
Solange,0,100,34266,1:631
Rebecca,0,100,33615,1:643
Saidou,100,0,33593,1:643
Moise,100,0,33490,1:645
Jules,100,0,33426,1:647
Patrick,100,0,32551,1:664
Celine,0,100,32372,1:668
Georges,100,0,32226,1:671
Hapsatou,0,100,32184,1:671
Elizabeth,0,100,32148,1:672
Gaston,100,0,32045,1:674
Judith,0,100,31087,1:695
Irene,0,100,30853,1:700
Augustine,34,66,30698,1:704
Mathieu,100,0,30415,1:711
Maimouna,0,100,30154,1:717
Henri,100,0,30015,1:720
Vincent,100,0,29846,1:724
Hadidja,0,100,29793,1:725
Louise,0,100,29793,1:725
Antoine,100,0,29679,1:728
Christelle,0,100,29606,1:730
Francoise,0,100,29159,1:741
Alphonse,100,0,28980,1:746
Ali,100,0,28865,1:749
Abba,100,0,28783,1:751
Denis,100,0,28549,1:757
Colette,0,100,28547,1:757
Ramatou,0,100,28337,1:763
Odile,0,100,28257,1:765
Charlotte,0,100,27659,1:781
Alima,3,97,27641,1:782
Eveline,0,100,27585,1:783
Antoinette,0,100,27503,1:786
Martha,0,100,27477,1:786
Angeline,0,100,27155,1:796
Augustin,100,0,26950,1:802
Luc,100,0,26927,1:803
Carine,0,100,26899,1:803
Bello,100,0,26778,1:807
Fanta,0,100,26766,1:807
Germaine,0,100,26315,1:821
Mamma,0,100,25685,1:841
Honorine,0,100,25422,1:850
Hawa,0,100,25303,1:854
Nadege,0,100,25195,1:858
Philippe,100,0,25144,1:859
Celestin,100,0,25055,1:863
Lydie,0,100,24856,1:869
Clement,100,0,24742,1:873
Jacob,100,0,24678,1:876
Blaise,100,0,24674,1:876
Patrice,100,0,24464,1:883
George,100,0,24403,1:886
Rodrigue,98,2,23914,1:904
Sandrine,0,100,23841,1:906
Sadjo,50,50,23781,1:909
Mathias,100,0,23730,1:911
Henriette,0,100,23601,1:916
Philomene,0,100,23578,1:917
Adeline,0,100,23306,1:927
Ernestine,0,100,23221,1:931
Bertrand,100,0,23220,1:931
Claire,0,100,23131,1:934
Elie,100,0,23100,1:936
Benjamin,100,0,23022,1:939
Isaac,100,0,22963,1:941
Daouda,100,0,22747,1:950
Mahamat,100,0,22745,1:950
Genevieve,0,100,22730,1:951
Mireille,0,100,22586,1:957
Celestine,0,100,22565,1:958
Bella,5,95,22420,1:964
Christophe,100,0,22388,1:965
Clementine,0,100,22382,1:966
Herve,100,0,22163,1:975
Berthe,0,100,22117,1:977
Yves,100,0,22065,1:979
Adji,36,64,22045,1:980
Armand,100,0,21873,1:988
Caroline,0,100,21852,1:989
Yvette,0,100,21807,1:991
Laurent,100,0,21697,1:996
Olivier,99,1,21548,1:1003
Margaret,0,100,21547,1:1003
Raymond,100,0,21536,1:1003
Djanabou,0,100,21314,1:1014
Fadi,0,100,21202,1:1019
Anna,0,100,21135,1:1022
Lucie,0,100,21129,1:1023
Kodji,39,61,21096,1:1024
Mairama,0,100,21027,1:1028
Roland,100,0,20936,1:1032
Ferdinand,100,0,20719,1:1043
Regina,0,100,20667,1:1046
Joel,100,0,20627,1:1048
Angele,0,100,20572,1:1050
Claude,100,0,20409,1:1059
Julius,100,0,20381,1:1060
Emile,100,0,20340,1:1062
Gisele,0,100,20326,1:1063
Benoit,100,0,20184,1:1071
Michael,100,0,20181,1:1071
Mana,95,5,20121,1:1074
Helen,0,100,20107,1:1075
Chantal,0,100,20076,1:1076
Clarisse,0,100,20021,1:1079
Yannick,100,0,19936,1:1084
Jonas,100,0,19928,1:1084
Gladys,0,100,19927,1:1084
Rosine,0,100,19645,1:1100
Christopher,100,0,19507,1:1108
Salome,0,100,19427,1:1112
Thierry,100,0,19314,1:1119
Mariama,0,100,19306,1:1119
Halima,0,100,19295,1:1120
William,100,0,19245,1:1123
Cyrille,97,3,19219,1:1124
Nathalie,0,100,19111,1:1131
Alfred,100,0,19049,1:1134
Sophie,0,100,18705,1:1155
Fabrice,97,3,18485,1:1169
Nestor,100,0,18186,1:1188
Blandine,0,100,18114,1:1193
Yvonne,0,100,18114,1:1193
Idrissou,100,0,18021,1:1199
Dawai,48,52,17836,1:1212
Ruth,0,100,17833,1:1212
Abraham,100,0,17778,1:1216
James,100,0,17700,1:1221
Boukar,100,0,17693,1:1221
Zara,0,100,17616,1:1227
Anastasie,0,100,17567,1:1230
Christina,0,100,17512,1:1234
Djara,0,100,17474,1:1237
Edith,0,100,17322,1:1248
