Name,Male,Female,Incidence,Frequency
Dragan,100,0,138799,1:51
Zoran,100,0,132845,1:54
Ljiljana,0,100,121464,1:59
Gordana,0,100,99927,1:72
Milan,100,0,87030,1:82
Goran,100,0,76772,1:93
Aleksandar,100,0,74708,1:96
Radmila,0,100,69448,1:103
Jelena,0,100,68694,1:104
Vesna,0,100,66799,1:107
Mirjana,0,100,63144,1:113
Slobodan,100,0,62374,1:115
Zorica,0,100,59211,1:121
Nada,0,100,59036,1:121
Petar,100,0,56034,1:128
Marija,0,100,54492,1:131
Vera,0,100,54445,1:131
Snežana,0,100,53644,1:133
Dušan,100,0,53368,1:134
Jovan,100,0,52878,1:135
Nikola,100,0,52332,1:137
Ljubica,0,100,51579,1:139
Dragica,0,100,50628,1:141
Biljana,0,100,50329,1:142
Tomislav,100,0,49466,1:144
Ivan,100,0,48355,1:148
Miodrag,100,0,47504,1:150
Milica,0,100,46830,1:153
Slavica,0,100,46391,1:154
Miroslav,100,0,44922,1:159
Predrag,100,0,44177,1:162
Nenad,100,0,43875,1:163
Ljubiša,100,0,43427,1:165
Vladimir,100,0,43017,1:166
Dragana,0,100,42323,1:169
Branislav,100,0,41546,1:172
Olga,0,100,40257,1:178
Ana,0,100,40176,1:178
Dejan,100,0,39621,1:180
Milorad,100,0,39600,1:180
Branko,100,0,39120,1:183
Svetlana,0,100,38096,1:188
Nebojša,100,0,35918,1:199
Saša,72,28,35877,1:199
Verica,0,100,35385,1:202
Jasmina,0,100,34337,1:208
Milena,0,100,34240,1:209
Radovan,100,0,31845,1:224
Ružica,0,100,31805,1:225
Ljubinka,0,100,31687,1:226
Olivera,0,100,31576,1:226
Branka,0,100,30722,1:233
Radomir,100,0,30435,1:235
Miloš,100,0,30105,1:237
Dušanka,0,100,28650,1:249
Danica,0,100,28401,1:252
Ivana,0,100,27763,1:257
Đorđe,100,0,27124,1:263
Dragoljub,100,0,26880,1:266
Slađana,0,100,25785,1:277
Ljubomir,100,0,25602,1:279
Nadežda,0,100,24756,1:289
Jovanka,0,100,24558,1:291
Dragoslav,100,0,24017,1:298
Božidar,100,0,23654,1:302
Aleksandra,0,100,23649,1:302
Dragiša,100,0,23608,1:303
Tatjana,0,100,23574,1:303
Rade,100,0,23435,1:305
Milka,0,100,23221,1:308
Nataša,0,100,23207,1:308
Novica,100,0,22743,1:314
Ilija,100,0,22335,1:320
Milovan,100,0,22130,1:323
Katarina,0,100,21947,1:326
Slobodanka,0,100,21818,1:328
Radoslav,100,0,21748,1:329
Živorad,100,0,21162,1:338
Stevan,100,0,20712,1:345
Jelica,0,100,20541,1:348
Jovica,100,0,20170,1:354
Željko,100,0,19998,1:357
Milanka,0,100,19675,1:363
Danijela,0,100,19587,1:365
Vojislav,100,0,19054,1:375
Mirko,100,0,18750,1:381
Radojka,0,100,18246,1:392
Desanka,0,100,17626,1:405
Bojan,100,0,17480,1:409
Radiša,100,0,17334,1:412
Marko,100,0,17273,1:414
Slavko,100,0,17079,1:418
Zorka,0,100,16912,1:423
Vladan,100,0,16755,1:426
Mile,100,0,16679,1:428
Čedomir,100,0,16593,1:431
Slavoljub,100,0,15566,1:459
Momčilo,100,0,15359,1:465
Milutin,100,0,15061,1:474
