Name,Male,Female,Incidence,Frequency
Mohamed,100,0,2002910,1:19
Fatima,1,99,888793,1:43
Ahmed,100,0,846381,1:45
Fatma,1,99,831012,1:46
Abdelkader,100,0,644938,1:59
Aicha,1,99,643820,1:59
Zohra,1,99,582520,1:66
Fatiha,1,99,552971,1:69
Ali,99,1,493434,1:77
Kheira,1,99,492333,1:78
Yamina,1,99,474637,1:80
Malika,1,99,361848,1:106
Djamila,1,99,315768,1:121
Houria,0,100,314803,1:121
Mohammed,100,0,294357,1:130
Messaouda,4,96,288551,1:132
Said,99,1,284334,1:134
Meriem,2,98,259939,1:147
Nadia,1,99,257132,1:148
Halima,1,99,255401,1:149
Amar,100,0,237871,1:160
Brahim,100,0,235304,1:162
Salah,100,0,233430,1:164
Karima,1,99,226504,1:169
Rabah,100,0,225011,1:170
Rachid,100,0,224769,1:170
Djamel,100,0,215527,1:177
Med,100,0,206415,1:185
Kamel,100,0,198539,1:192
Hocine,100,0,194922,1:196
Khadidja,1,99,189814,1:201
Youcef,100,0,188559,1:202
Saliha,1,99,187610,1:203
Khedidja,1,99,183455,1:208
Farida,1,99,180956,1:211
Mustapha,100,0,177280,1:215
Naima,1,99,176475,1:216
Lakhdar,100,0,171037,1:223
Noureddine,100,0,168961,1:226
Hadda,2,98,167558,1:228
Samia,1,99,166143,1:230
Abderrahmane,100,0,159735,1:239
Leila,1,99,158384,1:241
Zineb,3,97,158271,1:241
Tahar,100,0,157480,1:242
Amel,3,97,156073,1:245
Salima,1,99,155847,1:245
Messaoud,100,0,153802,1:248
Omar,100,0,150648,1:253
Rachida,0,100,150049,1:254
Souad,2,98,149942,1:255
Bachir,100,0,147116,1:260
Mourad,100,0,146825,1:260
Abdellah,100,0,146757,1:260
Dalila,0,100,139052,1:275
Aissa,99,1,138082,1:276
Abdelhamid,100,0,136271,1:280
Belkacem,100,0,133998,1:285
Khaled,100,0,132821,1:287
Mebarka,1,99,131793,1:290
Miloud,100,0,131695,1:290
Saida,1,99,131142,1:291
Abdelkrim,100,0,130900,1:292
Samira,1,99,129540,1:295
Mokhtar,100,0,126255,1:302
Nacera,1,99,125680,1:304
Cherifa,1,99,125142,1:305
Zahia,1,99,123010,1:310
Amina,1,99,121867,1:313
Samir,100,0,119023,1:321
Abdelaziz,100,0,115030,1:332
Tayeb,100,0,114607,1:333
Fadila,1,99,113763,1:336
Khadra,2,98,112144,1:340
Djillali,100,0,109407,1:349
M&#39;Hamed,100,0,104412,1:366
Ammar,100,0,103166,1:370
Farid,100,0,102686,1:372
Larbi,99,1,102169,1:374
Fatna,1,99,100740,1:379
Slimane,99,1,100545,1:380
Moussa,99,1,100210,1:381
Louiza,0,100,97778,1:390
Assia,3,97,96321,1:396
Fouzia,1,99,93760,1:407
Baya,2,98,91754,1:416
Akila,1,99,91283,1:418
Bakhta,2,98,89266,1:428
Boualem,100,0,88626,1:431
Hamid,100,0,88388,1:432
Nassima,1,99,86312,1:442
Ghania,1,99,85221,1:448
Karim,100,0,85015,1:449
Hamza,100,0,84837,1:450
Zoulikha,2,98,84036,1:454
Nabila,1,99,82555,1:462
Salim,100,0,82150,1:465
Laid,100,0,81315,1:469
Safia,1,99,81193,1:470
Mouloud,100,0,80327,1:475
Toufik,100,0,80009,1:477
Abdelmadjid,100,0,78159,1:488
Yahia,99,1,77115,1:495
Yasmina,1,99,76343,1:500
Faiza,1,99,73955,1:516
Habiba,1,99,73856,1:517
Zoubida,2,98,73717,1:518
Cherif,96,4,73715,1:518
Nabil,100,0,73634,1:518
Mahmoud,100,0,73215,1:521
Smail,100,0,72665,1:525
Zakia,1,99,72116,1:529
Rabia,66,34,72004,1:530
Ahcene,100,0,71933,1:531
Noura,0,100,71876,1:531
Nora,1,99,68899,1:554
Saadia,1,99,68780,1:555
Mohand,99,1,68237,1:559
Hamida,29,71,68150,1:560
Hadj,100,0,67797,1:563
Djelloul,99,1,66085,1:578
Habib,100,0,65573,1:582
Nouara,0,100,65142,1:586
Kaddour,99,1,65028,1:587
Nacer,100,0,64409,1:593
Djemaa,24,76,64148,1:595
Oum,5,95,63919,1:597
Ouarda,1,99,63835,1:598
Yacine,100,0,63413,1:602
Hacene,99,1,62309,1:613
Sofiane,100,0,61880,1:617
Maamar,99,1,61537,1:620
Hafida,2,98,60100,1:635
Adel,100,0,60073,1:636
Abdallah,100,0,59943,1:637
Hakima,0,100,59727,1:639
Rebiha,2,98,59621,1:640
Siham,3,97,59371,1:643
Mokhtaria,2,98,58342,1:654
Aldjia,2,98,58177,1:656
Hassina,1,99,57840,1:660
Abdelghani,100,0,57769,1:661
Abdelmalek,100,0,57121,1:668
Nacira,2,98,56581,1:675
Soraya,1,99,55360,1:690
Saad,100,0,55318,1:690
Abdelhafid,100,0,54753,1:697
Sabrina,1,99,54683,1:698
Abdelhak,100,0,54386,1:702
Keltoum,4,96,53935,1:708
Ramdane,100,0,53920,1:708
Sid,100,0,53254,1:717
Soumia,1,99,52608,1:726
Amine,100,0,52139,1:732
Amor,100,0,51645,1:739
Hanane,2,98,51356,1:743
Hakim,100,0,51210,1:745
Aek,100,0,51172,1:746
Ouahiba,0,100,51036,1:748
Souhila,1,99,50797,1:752
Lamia,0,100,50207,1:760
Sakina,1,99,50137,1:761
Boudjemaa,100,0,49617,1:769
Hayat,3,97,49065,1:778
Latifa,0,100,48969,1:780
Dahbia,1,99,48845,1:782
Mostefa,99,1,48215,1:792
Lynda,1,99,48161,1:793
Ourida,1,99,46929,1:813
Tassadit,5,95,46919,1:814
Hayet,3,97,46541,1:820
Wahiba,0,100,46338,1:824
Kouider,100,0,45432,1:840
Nadjia,2,98,44383,1:860
Asma,1,99,43693,1:874
Lalia,1,99,43255,1:883
Sihem,1,99,42918,1:890
Imane,2,98,42898,1:890
Abdelhakim,100,0,41913,1:911
Mahfoud,100,0,41722,1:915
Hassiba,1,99,41463,1:921
