Name,Male,Female,Incidence,Frequency
Georgi,100,0,169174,1:41
Ivan,100,0,167474,1:42
Dimitar,100,0,127444,1:55
Mariya,0,100,118831,1:59
Nikolay,100,0,92878,1:75
Petar,100,0,77705,1:90
Ivanka,0,100,69864,1:100
Hristo,100,0,62604,1:112
Elena,0,100,56127,1:125
Yordan,100,0,54306,1:129
Stefan,100,0,53430,1:131
Todor,100,0,53050,1:132
Stoyan,100,0,52216,1:134
Vasil,100,0,51638,1:135
Krasimir,100,0,47638,1:147
Atanas,100,0,47361,1:148
Angel,100,0,46687,1:150
Aleksandar,100,0,45789,1:153
Yordanka,0,100,43539,1:161
Plamen,100,0,42247,1:165
Penka,0,100,36270,1:193
Nikola,100,0,34671,1:202
Emil,100,0,34004,1:206
Ivaylo,100,0,33387,1:209
Kiril,100,0,32783,1:213
Rositsa,0,100,32382,1:216
Valentin,100,0,32306,1:216
Mariyka,0,100,32266,1:217
Daniela,0,100,31877,1:219
Iliya,100,0,31103,1:225
Rumen,100,0,29762,1:235
Petya,0,100,29303,1:239
Violeta,0,100,29231,1:239
Desislava,0,100,29187,1:240
Margarita,0,100,28461,1:246
Radka,0,100,27803,1:251
Nadezhda,0,100,27648,1:253
Silviya,0,100,27240,1:257
Vladimir,100,0,26771,1:261
Asen,100,0,26479,1:264
Emiliya,0,100,26367,1:265
Rumyana,0,100,26203,1:267
Milena,0,100,25758,1:271
Stoyanka,0,100,25673,1:272
Stefka,0,100,25630,1:273
Veselin,100,0,25490,1:274
Gergana,0,100,25036,1:279
Galina,0,100,24957,1:280
Tanya,0,100,24444,1:286
Vasilka,0,100,24135,1:290
Borislav,100,0,23451,1:298
Katya,0,100,23358,1:299
Stanka,0,100,23062,1:303
Lilyana,0,100,23048,1:303
Krasimira,0,100,22880,1:306
Petko,100,0,22625,1:309
Diana,0,100,22567,1:310
Tsvetanka,0,100,22459,1:311
Mihail,100,0,22325,1:313
Hristina,0,100,22116,1:316
Valentina,0,100,22083,1:317
Anka,0,100,22077,1:317
Lyubomir,100,0,21940,1:319
Donka,0,100,21858,1:320
Tsvetan,100,0,21621,1:323
Boris,100,0,21549,1:324
Marin,100,0,21471,1:326
Miroslav,100,0,21353,1:327
Kostadin,100,0,21113,1:331
Mariyana,0,100,20566,1:340
Todorka,0,100,20336,1:344
Svetla,0,100,19729,1:354
Mitko,100,0,19581,1:357
Mariana,0,100,19456,1:359
Fatme,0,100,19384,1:361
Zlatka,0,100,19167,1:365
Velichka,0,100,19152,1:365
Martin,100,0,19073,1:367
Yanka,0,100,18379,1:380
Tatyana,0,100,18212,1:384
Vanya,0,100,17962,1:389
Radoslav,100,0,17506,1:399
Neli,0,100,17232,1:406
Teodora,0,100,17130,1:408
Anton,100,0,17065,1:410
Milka,0,100,16887,1:414
Simeon,100,0,16827,1:415
Ayshe,0,100,16609,1:421
Rosen,100,0,16596,1:421
Aneliya,0,100,16460,1:425
Rayna,0,100,16380,1:427
Ventsislav,100,0,16229,1:431
Milen,100,0,16132,1:433
Antoaneta,0,100,16041,1:436
Elenka,0,100,16007,1:437
Nikolina,0,100,16002,1:437
Snezhana,0,100,15947,1:438
Mehmed,100,0,15645,1:447
Stanislav,100,0,15601,1:448
Galya,0,100,15181,1:460
Svetoslav,100,0,15118,1:462
