Name,Male,Female,Incidence,Frequency
Wei,69,31,71561,1:88
Lee,43,57,69482,1:90
Wee,77,23,51635,1:122
Yong,72,28,47823,1:131
Leao,0,0,44127,1:142
Chen,51,49,41758,1:151
Chee,92,8,39506,1:159
Cy,50,50,38813,1:162
Chong,63,37,34654,1:181
Chan,56,44,33268,1:189
Kyaw,97,3,31535,1:199
Li,32,68,31362,1:200
Hong,68,32,29976,1:210
Chun,87,13,29629,1:212
Han,73,27,27377,1:230
Cheng,69,31,26511,1:237
Kai,72,28,25644,1:245
Min,64,36,24605,1:256
Md,99,1,24431,1:257
Mei,0,100,23103,1:272
Ming,69,31,21659,1:290
Meng,70,30,20619,1:305
Wai,54,46,20446,1:307
Boon,85,15,20273,1:310
Lin,40,60,20100,1:313
Chin,75,25,19406,1:324
Peng,80,20,19233,1:327
Heng,75,25,18887,1:333
Yu,40,60,17327,1:363
Yan,36,64,15768,1:399
Lai,36,64,15594,1:403
Jin,62,38,15075,1:417
Myo,90,10,14035,1:448
Guan,86,14,13862,1:454
Weng,86,14,13862,1:454
Zaw,96,4,13515,1:465
Zheng,69,31,13342,1:471
Song,70,30,12995,1:484
Xu,54,46,12995,1:484
Yee,31,69,12822,1:490
Chi,80,20,12476,1:504
Wu,54,46,12476,1:504
Kian,96,4,12302,1:511
Seng,92,8,12302,1:511
Huimin,2,98,11956,1:526
Choon,83,17,11436,1:550
Teck,97,3,11436,1:550
Ty,0,100,11320,1:555
Teng,69,31,11263,1:558
Chuan,93,7,10743,1:585
Ee,54,46,10743,1:585
Zhi,63,37,10627,1:592
Hui,16,84,10570,1:595
Neo,58,42,10570,1:595
Ching,48,52,10223,1:615
Weiling,3,97,10223,1:615
Kong,66,34,9876,1:637
Tingting,3,97,9876,1:637
Chao,92,8,9703,1:648
Kuan,83,17,9703,1:648
Nian,50,50,9703,1:648
Hy,0,100,9588,1:656
Poh,44,56,9530,1:660
Lei,54,46,9357,1:672
Tee,67,33,9357,1:672
Wan,26,74,9357,1:672
Sai,86,14,9010,1:698
