Name,Male,Female,Incidence,Frequency
Fatoumata,0,100,824609,1:21
Mariam,0,100,497107,1:34
Aminata,0,100,398635,1:43
Moussa,99,1,343352,1:49
Mamadou,99,1,320654,1:53
Adama,86,14,261173,1:65
Abdoulaye,99,1,242451,1:70
Hawa,1,99,237701,1:71
Mohamed,99,1,233946,1:73
Mahamadou,100,0,227705,1:75
Oumou,0,100,216714,1:78
Kadiatou,0,100,211799,1:80
Amadou,99,1,207547,1:82
Oumar,99,1,205448,1:83
Ousmane,99,1,179988,1:94
Aïssata,0,100,173692,1:98
Awa,1,99,173029,1:98
Souleymane,99,1,171262,1:99
Bintou,1,99,170599,1:100
Boubacar,99,1,156903,1:108
Fanta,1,99,149171,1:114
Seydou,99,1,148563,1:114
Issa,99,1,144863,1:117
Djénéba,0,100,144532,1:117
Maïmouna,1,99,140003,1:121
Salimata,1,99,131553,1:129
Bakary,99,1,125754,1:135
Youssouf,99,1,120894,1:140
Ibrahim,100,0,116200,1:146
Assitan,0,100,114708,1:148
Yacouba,99,1,111726,1:152
Daouda,100,0,108026,1:157
Modibo,100,0,105044,1:162
Kadidia,0,100,102669,1:165
Cheick,98,2,100515,1:169
Aboubacar,99,1,97588,1:174
Rokia,0,100,89801,1:189
Ibrahima,99,1,84223,1:202
Yaya,99,1,82400,1:206
Sékou,100,0,79804,1:213
Korotoumou,0,100,78313,1:217
Abdoul,99,1,76877,1:221
Dramane,100,0,76546,1:222
Nana,0,100,75607,1:225
Bourama,100,0,73564,1:231
Drissa,100,0,71575,1:237
Assétou,1,99,65335,1:260
Safiatou,0,100,65224,1:260
Kadidiatou,1,99,65169,1:261
Alassane,99,1,62352,1:272
Kadia,0,100,61082,1:278
Soumaïla,99,1,60143,1:282
Ramata,0,100,59812,1:284
Sitan,0,100,58486,1:290
Aly,99,1,56609,1:300
Salif,99,1,55670,1:305
Lamine,100,0,55559,1:306
Hamidou,99,1,55338,1:307
Sidi,100,0,51970,1:327
Idrissa,100,0,49760,1:341
Siaka,100,0,49484,1:343
Aïchata,0,100,48822,1:348
Nouhoum,99,1,48822,1:348
Sadio,34,66,47275,1:359
Sidiki,99,1,46944,1:362
Djibril,99,1,45784,1:371
Rokiatou,1,99,45563,1:373
Sira,2,98,45397,1:374
Djénèba,0,100,45121,1:376
Zoumana,99,1,45121,1:376
Aliou,100,0,44679,1:380
Alou,99,1,44514,1:381
Mama,51,49,44182,1:384
Samba,95,5,43243,1:393
Djénébou,0,100,43078,1:394
Sekou,100,0,42305,1:401
Gaoussou,100,0,42249,1:402
Karim,98,2,41808,1:406
Minata,0,100,40593,1:418
Coumba,1,99,40316,1:421
Fousseyni,100,0,40316,1:421
Harouna,99,1,40151,1:423
Binta,0,100,40095,1:423
Lassana,99,1,40095,1:423
Alima,1,99,38052,1:446
Lassina,98,2,37224,1:456
Diakaridia,99,1,37003,1:459
Adiaratou,1,99,36561,1:464
Astan,0,100,35512,1:478
Sory,98,2,35456,1:479
Fadimata,0,100,34849,1:487
Sanata,0,100,34241,1:496
Baba,95,5,33413,1:508
Marie,0,100,33302,1:510
Mariama,0,100,32419,1:524
Abdramane,100,0,31977,1:531
Ali,98,2,31701,1:536
Djeneba,0,100,31259,1:543
Aissata,0,100,30983,1:548
Saran,1,99,30707,1:553
Ramatou,0,100,30652,1:554
Lassine,98,2,30210,1:562
Alimata,0,100,29878,1:568
Assa,0,100,29823,1:569
Bréhima,99,1,29823,1:569
Arouna,99,1,29381,1:578
Madou,98,2,29326,1:579
Mamoutou,99,1,29160,1:582
Makan,98,2,28442,1:597
Adam,9,91,27780,1:611
Fatou,1,99,27724,1:612
Fatouma,1,99,27338,1:621
Djélika,1,99,27227,1:624
Mahamane,98,2,27006,1:629
Kassim,100,0,26620,1:638
Hamadoun,100,0,26233,1:647
Issiaka,100,0,25902,1:655
Mamoudou,100,0,25847,1:657
Mariétou,0,100,25515,1:665
Aoua,0,100,25129,1:676
Sidy,99,1,25073,1:677
Abdou,100,0,25018,1:679
Demba,98,2,24797,1:685
Mamou,3,97,24687,1:688
Moctar,99,1,24687,1:688
Habibatou,0,100,24576,1:691
Kalifa,99,1,23914,1:710
Jean,99,1,23693,1:717
Aïcha,0,100,22809,1:744
Alimatou,1,99,22091,1:769
Mady,93,7,21594,1:786
Assanatou,0,100,21373,1:794
Assetou,0,100,21097,1:805
Moustapha,96,4,20490,1:829
Issouf,99,1,20379,1:833
Ami,1,99,20269,1:838
Abou,100,0,20048,1:847
Madina,2,98,19827,1:856
Balla,98,2,19716,1:861
Alpha,99,1,19661,1:864
Lalla,1,99,19606,1:866
Malick,100,0,19440,1:873
Aïchatou,1,99,19275,1:881
Cheickna,100,0,19275,1:881
Brahima,100,0,19054,1:891
Tata,5,95,18998,1:894
Chaka,100,0,18943,1:896
Koumba,0,100,18943,1:896
Haoua,0,100,18612,1:912
Amidou,100,0,18501,1:918
Fily,24,76,18336,1:926
Haby,0,100,18170,1:934
Korotimi,1,99,18004,1:943
Halimatou,0,100,17894,1:949
Salia,100,0,17783,1:955
Tahirou,96,4,17728,1:958
Amara,99,1,17452,1:973
Fatimata,1,99,17286,1:982
Maimouna,0,100,17231,1:985
Kalilou,99,1,16955,1:1001
Kassoum,100,0,16845,1:1008
Boureima,100,0,16568,1:1025
Wassa,0,100,16568,1:1025
Djénèbou,0,100,16513,1:1028
Soungalo,98,2,16016,1:1060
Aïssa,0,100,15961,1:1064
Tidiane,100,0,15961,1:1064
Lala,1,99,15574,1:1090
Karamoko,100,0,15409,1:1102
Zeïnabou,1,99,15188,1:1118
Chata,3,97,15132,1:1122
Sokona,2,98,15077,1:1126
Salimatou,0,100,14967,1:1134
Abdrahamane,98,2,14801,1:1147
Ladji,100,0,14691,1:1156
Ramatoulaye,1,99,14525,1:1169
Youma,3,97,14304,1:1187
Sayon,41,59,14249,1:1192
Malado,1,99,14028,1:1210
Tenin,0,100,13586,1:1250
Barakissa,1,99,13531,1:1255
Moulaye,100,0,13476,1:1260
Oumarou,98,2,13365,1:1270
Brehima,100,0,13089,1:1297
Mah,1,99,13034,1:1303
Soumaila,100,0,13034,1:1303
Tidiani,99,1,13034,1:1303
Youba,98,2,12979,1:1308
Salifou,100,0,12923,1:1314
Soumana,97,3,12868,1:1319
Goundo,2,98,12647,1:1342
Konimba,48,52,12537,1:1354
Fodé,98,2,12205,1:1391
Mariame,1,99,12205,1:1391
Sétou,2,98,12095,1:1404
Doussou,4,96,11984,1:1417
Koniba,43,57,11874,1:1430
Emmanuel,97,3,11819,1:1436
Ahmed,100,0,11764,1:1443
Sinaly,100,0,11653,1:1457
Adiara,0,100,11543,1:1471
Ténin,0,100,11487,1:1478
Massaran,0,100,11322,1:1500
Mody,97,3,11322,1:1500
Allaye,100,0,11267,1:1507
Moriba,100,0,11211,1:1514
Hama,96,4,11101,1:1529
Boubou,100,0,10990,1:1545
Mory,99,1,10935,1:1553
Tiémoko,99,1,10935,1:1553
Toumani,99,1,10935,1:1553
Mamady,100,0,10825,1:1568
Paul,99,1,10769,1:1577
Birama,99,1,10438,1:1627
Sali,0,100,10438,1:1627
Hamady,100,0,10383,1:1635
Diahara,1,99,10272,1:1653
Koura,3,97,10272,1:1653
Djenebou,0,100,10162,1:1671
Aïché,0,100,9996,1:1698
Joseph,100,0,9941,1:1708
Pierre,100,0,9831,1:1727
Assan,1,99,9775,1:1737
Aïssatou,0,100,9775,1:1737
Néné,0,100,9720,1:1747
Nènè,0,100,9554,1:1777
Penda,0,100,9554,1:1777
Kany,2,98,9499,1:1787
Younoussa,100,0,9499,1:1787
Farima,0,100,9444,1:1798
Badra,100,0,9334,1:1819
Bocar,100,0,9278,1:1830
Broulaye,100,0,9278,1:1830
Fadima,1,99,9223,1:1841
Sarata,0,100,9113,1:1863
Mahamoudou,97,3,9057,1:1875
Daniel,96,4,8947,1:1898
Bassirou,100,0,8892,1:1909
Hamadou,100,0,8892,1:1909
Alhassane,100,0,8836,1:1921
Fousseni,99,1,8781,1:1933
Nouhoun,99,1,8781,1:1933
Sambou,85,15,8781,1:1933
David,100,0,8726,1:1946
Kamissa,6,94,8726,1:1946
Zeinabou,1,99,8726,1:1946
Aminatou,0,100,8671,1:1958
Nafissatou,0,100,8671,1:1958
Ismaïla,100,0,8616,1:1970
Massitan,0,100,8560,1:1983
Ahmadou,98,2,8450,1:2009
Aboubacrine,100,0,8395,1:2022
Fatim,0,100,8395,1:2022
Madani,93,7,8395,1:2022
Aboudou,95,5,8339,1:2036
Sata,1,99,8339,1:2036
Balkissa,2,98,8284,1:2049
Boukary,100,0,8284,1:2049
Anna,1,99,8174,1:2077
Kankou,2,98,8119,1:2091
Sanaba,1,99,8063,1:2106
Dado,2,98,7953,1:2135
Aguibou,100,0,7732,1:2196
Founè,0,100,7677,1:2212
Founé,5,95,7677,1:2212
Saïbou,97,3,7677,1:2212
Anta,0,100,7621,1:2228
Hamsatou,0,100,7621,1:2228
Diakalia,100,0,7566,1:2244
Abibatou,0,100,7511,1:2260
Adizatou,0,100,7456,1:2277
Namory,100,0,7456,1:2277
Ba,35,65,7401,1:2294
